Year,Month,Day,Max Temp (F),Min Temp (F)
2013,6,15,72,54
2013,6,16,76,52
2013,6,17,74,55
2013,6,18,71,55
2013,6,19,73,54
2013,6,20,76,52
2013,6,21,80,53
2013,6,22,83,54
2013,6,23,71,57
2013,6,24,69,59
2013,6,25,79,63
2013,6,26,83,65
2013,6,27,85,61
2013,6,28,92,64
2013,6,29,96,65
2013,6,30,88,63
2013,7,1,92,62
2013,7,2,92,63
2013,7,3,91,62
2013,7,4,90,65
2013,7,5,75,57
2013,7,6,79,55
2013,7,7,79,54
2013,7,8,80,55
2013,7,9,86,58
2013,7,10,79,57
2013,7,11,75,57
2013,7,12,78,53
2013,7,13,82,54
2013,7,14,75,55
2013,7,15,74,56
2013,7,16,72,57
2013,7,17,74,58
2013,7,18,81,57
2013,7,19,80,57
2013,7,20,83,57
2013,7,21,80,54
2013,7,22,77,58
2013,7,23,80,62
2013,7,24,86,60
2013,7,25,80,59
2013,7,26,79,58
2013,7,27,79,57
2013,7,28,79,56
2013,7,29,80,56
2013,7,30,77,55
2013,7,31,76,56
2013,8,1,74,54
2013,8,2,77,54
2013,8,3,79,53
2013,8,4,74,56
2013,8,5,73,57
2013,8,6,73,58
2013,8,7,74,60
2013,8,8,75,59
2013,8,9,74,58
2013,8,10,76,59
2013,8,11,73,59
2013,8,12,81,58
2013,8,13,87,56
2013,8,14,80,56
2013,8,15,82,63
2013,8,16,83,61
2013,8,17,77,60
2013,8,18,91,58
2013,8,19,86,66
2013,8,20,82,62
2013,8,21,77,57
2013,8,22,74,60
2013,8,23,73,59
2013,8,24,80,54
2013,8,25,82,64
2013,8,26,77,61
2013,8,27,80,57
2013,8,28,81,61
2013,8,29,81,63
2013,8,30,88,63
2013,8,31,80,62
2013,9,1,81,62
2013,9,2,79,66
2013,9,3,80,60
2013,9,4,79,59
2013,9,5,78,58
2013,9,6,89,54
2013,9,7,95,61
2013,9,8,88,60
2013,9,9,88,62
2013,9,10,82,58
2013,9,11,77,59
2013,9,12,76,62
2013,9,13,74,59
2013,9,14,72,59
2013,9,15,78,58
2013,9,16,79,62
2013,9,17,75,56
2013,9,18,83,55
2013,9,19,87,54
2013,9,20,76,56
2013,9,21,70,57
2013,9,22,72,53
2013,9,23,80,54
2013,9,24,75,58
2013,9,25,70,55
2013,9,26,74,51
2013,9,27,78,49
2013,9,28,82,51
2013,9,29,77,54
2013,9,30,77,57
2013,10,1,72,53
2013,10,2,76,52
2013,10,3,73,51
2013,10,4,82,58
2013,10,5,85,49
2013,10,6,83,51
2013,10,7,81,54
2013,10,8,75,51
2013,10,9,68,50
2013,10,10,74,50
2013,10,11,67,48
2013,10,12,71,46
2013,10,13,73,47
2013,10,14,78,48
2013,10,15,79,47
2013,10,16,82,50
2013,10,17,80,49
2013,10,18,78,49
2013,10,19,78,49
2013,10,20,74,50
2013,10,21,70,51
2013,10,22,72,51
2013,10,23,67,52
2013,10,24,60,50
2013,10,25,69,47
2013,10,26,75,46
2013,10,27,63,50
2013,10,28,64,53
2013,10,29,63,49
2013,10,30,67,44
2013,10,31,72,44
2013,11,1,77,44
2013,11,2,69,45
2013,11,3,64,45
2013,11,4,67,40
2013,11,5,72,44
2013,11,6,74,46
2013,11,7,74,50
2013,11,8,70,46
2013,11,9,77,44
2013,11,10,65,45
2013,11,11,66,52
2013,11,12,71,53
2013,11,13,74,46
2013,11,14,64,49
2013,11,15,65,44
2013,11,16,63,40
2013,11,17,63,45
2013,11,18,61,44
2013,11,19,65,48
2013,11,20,63,53
2013,11,21,62,50
2013,11,22,69,47
2013,11,23,66,40
2013,11,24,65,41
2013,11,25,65,40
2013,11,26,63,43
2013,11,27,65,43
2013,11,28,68,45
2013,11,29,71,43
2013,11,30,65,41
2013,12,1,67,42
2013,12,2,64,42
2013,12,3,55,42
2013,12,4,52,34
2013,12,5,52,29
2013,12,6,54,30
2013,12,7,49,35
2013,12,8,47,31
2013,12,9,51,25
2013,12,10,53,28
2013,12,11,57,31
2013,12,12,59,29
2013,12,13,59,34
2013,12,14,62,34
2013,12,15,62,31
2013,12,16,67,37
2013,12,17,65,40
2013,12,18,62,44
2013,12,19,58,42
2013,12,20,60,35
2013,12,21,60,36
2013,12,22,67,37
2013,12,23,63,38
2013,12,24,70,38
2013,12,25,67,37
2013,12,26,69,37
2013,12,27,60,36
2013,12,28,66,35
2013,12,29,67,36
2013,12,30,66,34
2013,12,31,59,37
2014,1,1,62,35
2014,1,2,65,38
2014,1,3,64,40
2014,1,4,66,38
2014,1,5,66,35
2014,1,6,62,38
2014,1,7,63,44
2014,1,8,58,50
2014,1,9,59,46
2014,1,10,62,41
2014,1,11,59,43
2014,1,12,60,43
2014,1,13,68,43
2014,1,14,76,37
2014,1,15,71,39
2014,1,16,73,39
2014,1,17,69,39
2014,1,18,70,37
2014,1,19,69,36
2014,1,20,69,38
2014,1,21,68,37
2014,1,22,72,38
2014,1,23,67,40
2014,1,24,65,40
2014,1,25,71,44
2014,1,26,71,45
2014,1,27,64,46
2014,1,28,67,48
2014,1,29,68,55
2014,1,30,60,51
2014,1,31,60,44
2014,2,1,60,37
2014,2,2,54,41
2014,2,3,56,39
2014,2,4,56,36
2014,2,5,57,36
2014,2,6,54,46
2014,2,7,55,47
2014,2,8,61,53
2014,2,9,63,57
2014,2,10,62,51
2014,2,11,62,49
2014,2,12,63,49
2014,2,13,69,49
2014,2,14,63,53
2014,2,15,63,48
2014,2,16,63,47
2014,2,17,61,39
2014,2,18,64,43
2014,2,19,63,49
2014,2,20,67,42
2014,2,21,72,42
2014,2,22,71,42
2014,2,23,68,45
2014,2,24,73,44
2014,2,25,66,44
2014,2,26,61,52
2014,2,27,65,52
2014,2,28,62,52
2014,3,1,66,52
2014,3,2,63,50
2014,3,3,63,48
2014,3,4,68,53
2014,3,5,74,52
2014,3,6,67,52
2014,3,7,68,48
2014,3,8,74,45
2014,3,9,81,57
2014,3,10,69,55
2014,3,11,71,54
2014,3,12,77,50
2014,3,13,77,47
2014,3,14,71,44
2014,3,15,79,48
2014,3,16,80,49
2014,3,17,69,48
2014,3,18,71,44
2014,3,19,76,45
2014,3,20,74,49
2014,3,21,70,46
2014,3,22,71,46
2014,3,23,69,47
2014,3,24,75,46
2014,3,25,67,44
2014,3,26,63,50
2014,3,27,65,46
2014,3,28,71,50
2014,3,29,63,50
2014,3,30,63,47
2014,3,31,57,43
2014,4,1,57,43
2014,4,2,61,43
2014,4,3,66,43
2014,4,4,61,49
2014,4,5,67,50
2014,4,6,76,46
2014,4,7,82,53
2014,4,8,87,56
2014,4,9,75,54
2014,4,10,80,52
2014,4,11,70,54
2014,4,12,71,53
2014,4,13,75,54
2014,4,14,76,51
2014,4,15,72,54
2014,4,16,79,49
2014,4,17,73,52
2014,4,18,71,51
2014,4,19,69,50
2014,4,20,80,50
2014,4,21,74,50
2014,4,22,65,50
2014,4,23,67,47
2014,4,24,68,50
2014,4,25,61,50
2014,4,26,63,49
2014,4,27,67,51
2014,4,28,73,47
2014,4,29,86,48
2014,4,30,93,58
2014,5,1,92,58
2014,5,2,84,54
2014,5,3,69,54
2014,5,4,71,52
2014,5,5,67,53
2014,5,6,71,50
2014,5,7,70,48
2014,5,8,70,50
2014,5,9,70,53
2014,5,10,69,51
2014,5,11,78,48
2014,5,12,86,50
2014,5,13,95,55
2014,5,14,94,57
2014,5,15,89,58
2014,5,16,78,56
2014,5,17,72,54
2014,5,18,72,56
2014,5,19,71,51
2014,5,20,72,53
2014,5,21,77,55
2014,5,22,76,55
2014,5,23,76,56
2014,5,24,74,55
2014,5,25,83,54
2014,5,26,82,54
2014,5,27,74,52
2014,5,28,76,52
2014,5,29,83,53
2014,5,30,69,52
2014,5,31,76,55
2014,6,1,80,52
2014,6,2,75,51
2014,6,3,78,54
2014,6,4,80,52
2014,6,5,81,55
2014,6,6,77,53
2014,6,7,79,53
2014,6,8,92,58
2014,6,9,88,63
2014,6,10,77,57
2014,6,11,79,57
2014,6,12,72,57
2014,6,13,79,53
2014,6,14,88,55
2014,6,15,74,54
2014,6,16,71,53
2014,6,17,78,52
2014,6,18,88,53
2014,6,19,77,55
2014,6,20,83,56
2014,6,21,72,54
2014,6,22,74,53
2014,6,23,78,53
2014,6,24,75,57
2014,6,25,74,57
2014,6,26,77,60
2014,6,27,78,59
2014,6,28,77,59
2014,6,29,87,57
2014,6,30,92,62
2014,7,1,79,57
2014,7,2,81,57
2014,7,3,81,56
2014,7,4,79,58
2014,7,5,82,57
2014,7,6,82,57
2014,7,7,82,59
2014,7,8,80,59
2014,7,9,80,57
2014,7,10,80,58
2014,7,11,76,59
2014,7,12,73,58
2014,7,13,77,58
2014,7,14,86,62
2014,7,15,83,61
2014,7,16,83,62
2014,7,17,78,60
2014,7,18,76,61
2014,7,19,78,62
2014,7,20,78,63
2014,7,21,79,62
2014,7,22,79,62
2014,7,23,78,59
2014,7,24,85,59
2014,7,25,94,61
2014,7,26,88,61
2014,7,27,86,62
2014,7,28,82,60
2014,7,29,83,62
2014,7,30,82,61
2014,7,31,80,61
2014,8,1,82,60
2014,8,2,75,60
2014,8,3,74,58
2014,8,4,79,59
2014,8,5,80,62
2014,8,6,85,62
2014,8,7,78,62
2014,8,8,80,58
2014,8,9,75,58
2014,8,10,80,59
2014,8,11,79,58
2014,8,12,79,59
2014,8,13,81,61
2014,8,14,79,61
2014,8,15,81,57
2014,8,16,80,60
2014,8,17,77,59
2014,8,18,76,59
2014,8,19,79,61
2014,8,20,81,60
2014,8,21,80,59
2014,8,22,81,60
2014,8,23,79,60
2014,8,24,77,58
2014,8,25,77,58
2014,8,26,77,56
2014,8,27,83,60
2014,8,28,82,60
2014,8,29,83,60
2014,8,30,86,61
2014,8,31,82,58
2014,9,1,86,58
2014,9,2,77,59
2014,9,3,79,58
2014,9,4,80,59
2014,9,5,76,57
2014,9,6,76,58
2014,9,7,74,58
2014,9,8,70,56
2014,9,9,75,54
2014,9,10,88,55
2014,9,11,89,57
2014,9,12,85,59
2014,9,13,82,60
2014,9,14,79,59
2014,9,15,77,60
2014,9,16,81,56
2014,9,17,83,59
2014,9,18,80,64
2014,9,19,77,63
2014,9,20,77,62
2014,9,21,74,62
2014,9,22,79,62
2014,9,23,78,59
2014,9,24,80,62
2014,9,25,73,57
2014,9,26,73,57
2014,9,27,74,59
2014,9,28,75,58
2014,9,29,72,58
2014,9,30,76,54
2014,10,1,85,55
2014,10,2,90,53
2014,10,3,91,58
2014,10,4,92,58
2014,10,5,90,58
2014,10,6,88,56
2014,10,7,81,56
2014,10,8,85,55
2014,10,9,75,55
2014,10,10,71,56
2014,10,11,77,53
2014,10,12,87,54
2014,10,13,87,55
2014,10,14,72,55
2014,10,15,73,58
2014,10,16,71,54
2014,10,17,75,51
2014,10,18,78,54
2014,10,19,75,55
2014,10,20,68,54
2014,10,21,70,48
2014,10,22,72,48
2014,10,23,74,55
2014,10,24,78,51
2014,10,25,71,56
2014,10,26,68,51
2014,10,27,70,46
2014,10,28,73,47
2014,10,29,78,50
2014,10,30,81,55
2014,10,31,63,53
2014,11,1,63,48
2014,11,2,65,45
2014,11,3,69,43
2014,11,4,69,45
2014,11,5,77,47
2014,11,6,74,49
2014,11,7,69,51
2014,11,8,74,49
2014,11,9,75,49
2014,11,10,73,46
2014,11,11,65,52
2014,11,12,67,54
2014,11,13,66,53
2014,11,14,66,51
2014,11,15,65,49
2014,11,16,64,45
2014,11,17,66,40
2014,11,18,66,44
2014,11,19,66,52
2014,11,20,59,50
2014,11,21,63,47
2014,11,22,64,50
2014,11,23,65,45
2014,11,24,66,38
2014,11,25,67,40
2014,11,26,70,41
2014,11,27,69,43
2014,11,28,65,39
2014,11,29,60,51
2014,11,30,64,50
2014,12,1,68,50
2014,12,2,61,54
2014,12,3,62,57
2014,12,4,67,55
2014,12,5,65,55
2014,12,6,67,56
2014,12,7,65,51
2014,12,8,71,49
2014,12,9,64,51
2014,12,10,64,52
2014,12,11,63,50
2014,12,12,56,46
2014,12,13,57,43
2014,12,14,60,43
2014,12,15,55,50
2014,12,16,61,48
2014,12,17,58,45
2014,12,18,62,50
2014,12,19,57,52
2014,12,20,62,54
2014,12,21,62,56
2014,12,22,63,52
2014,12,23,68,49
2014,12,24,60,45
2014,12,25,58,43
2014,12,26,57,40
2014,12,27,55,33
2014,12,28,57,37
2014,12,29,56,43
2014,12,30,53,37
2014,12,31,55,37
2015,1,1,53,30
2015,1,2,52,31
2015,1,3,55,31
2015,1,4,56,34
2015,1,5,60,35
2015,1,6,63,39
2015,1,7,70,37
2015,1,8,61,44
2015,1,9,65,48
2015,1,10,61,46
2015,1,11,55,44
2015,1,12,61,41
2015,1,13,65,43
2015,1,14,62,39
2015,1,15,62,39
2015,1,16,63,42
2015,1,17,61,47
2015,1,18,63,47
2015,1,19,60,45
2015,1,20,60,42
2015,1,21,62,38
2015,1,22,56,38
2015,1,23,66,37
2015,1,24,72,39
2015,1,25,64,38
2015,1,26,65,39
2015,1,27,68,49
2015,1,28,67,44
2015,1,29,65,42
2015,1,30,67,47
2015,1,31,71,43
2015,2,1,67,39
2015,2,2,68,42
2015,2,3,72,48
2015,2,4,73,44
2015,2,5,68,51
2015,2,6,65,57
2015,2,7,68,58
2015,2,8,64,57
2015,2,9,66,51
2015,2,10,64,44
2015,2,11,68,41
2015,2,12,72,44
2015,2,13,77,47
2015,2,14,74,46
2015,2,15,75,44
2015,2,16,72,47
2015,2,17,59,54
2015,2,18,65,53
2015,2,19,66,53
2015,2,20,70,51
2015,2,21,71,45
2015,2,22,65,46
2015,2,23,62,45
2015,2,24,66,35
2015,2,25,68,40
2015,2,26,69,46
2015,2,27,63,51
2015,2,28,60,44
2015,3,1,64,39
2015,3,2,61,43
2015,3,3,64,39
2015,3,4,68,41
2015,3,5,76,41
2015,3,6,72,44
2015,3,7,76,44
2015,3,8,71,49
2015,3,9,72,51
2015,3,10,75,49
2015,3,11,70,53
2015,3,12,72,51
2015,3,13,78,51
2015,3,14,89,54
2015,3,15,80,56
2015,3,16,72,53
2015,3,17,69,52
2015,3,18,72,47
2015,3,19,80,48
2015,3,20,72,48
2015,3,21,72,49
2015,3,22,71,55
2015,3,23,66,53
2015,3,24,67,50
2015,3,25,74,50
2015,3,26,85,52
2015,3,27,70,55
2015,3,28,78,49
2015,3,29,79,46
2015,3,30,71,50
2015,3,31,68,50
2015,4,1,65,47
2015,4,2,70,44
2015,4,3,73,44
2015,4,4,66,41
2015,4,5,62,43
2015,4,6,64,41
2015,4,7,61,48
2015,4,8,64,48
2015,4,9,70,44
2015,4,10,70,46
2015,4,11,71,45
2015,4,12,78,47
2015,4,13,65,51
2015,4,14,66,47
2015,4,15,73,46
2015,4,16,80,48
2015,4,17,79,50
2015,4,18,75,51
2015,4,19,70,50
2015,4,20,69,55
2015,4,21,69,55
2015,4,22,71,53
2015,4,23,71,53
2015,4,24,67,50
2015,4,25,64,52
2015,4,26,72,48
2015,4,27,84,52
2015,4,28,70,53
2015,4,29,72,52
2015,4,30,88,50
2015,5,1,84,57
2015,5,2,74,51
2015,5,3,70,51
2015,5,4,65,50
2015,5,5,70,50
2015,5,6,71,48
2015,5,7,59,48
2015,5,8,73,50
2015,5,9,68,54
2015,5,10,68,54
2015,5,11,66,50
2015,5,12,65,46
2015,5,13,67,48
2015,5,14,68,53
2015,5,15,65,52
2015,5,16,67,50
2015,5,17,65,55
2015,5,18,65,54
2015,5,19,66,54
2015,5,20,67,55
2015,5,21,68,55
2015,5,22,68,54
2015,5,23,68,55
2015,5,24,70,52
2015,5,25,69,56
2015,5,26,69,57
2015,5,27,72,57
2015,5,28,69,55
2015,5,29,69,54
2015,5,30,73,53
2015,5,31,69,57
2015,6,1,75,54
2015,6,2,70,58
2015,6,3,72,53
2015,6,4,75,53
2015,6,5,78,54
2015,6,6,79,55
2015,6,7,82,60
2015,6,8,91,60
2015,6,9,85,60
2015,6,10,73,62
2015,6,11,82,60
2015,6,12,86,58
2015,6,13,85,59
2015,6,14,75,55
2015,6,15,69,54
2015,6,16,76,53
2015,6,17,79,53
2015,6,18,75,53
2015,6,19,80,52
2015,6,20,80,56
2015,6,21,73,56
2015,6,22,71,55
2015,6,23,78,54
2015,6,24,81,55
2015,6,25,89,58
2015,6,26,84,61
2015,6,27,81,57
2015,6,28,75,61
2015,6,29,78,59
2015,6,30,92,61
2015,7,1,85,62
2015,7,2,79,63
2015,7,3,81,62
2015,7,4,79,62
2015,7,5,81,60
2015,7,6,77,63
2015,7,7,77,61
2015,7,8,73,60
2015,7,9,74,61
2015,7,10,73,61
2015,7,11,75,58
2015,7,12,76,61
2015,7,13,78,60
2015,7,14,74,59
2015,7,15,83,60
2015,7,16,85,58
2015,7,17,81,59
2015,7,18,79,58
2015,7,19,89,64
2015,7,20,87,64
2015,7,21,76,62
2015,7,22,77,59
2015,7,23,73,57
2015,7,24,78,55
2015,7,25,75,58
2015,7,26,79,60
2015,7,27,86,58
2015,7,28,94,60
2015,7,29,89,64
2015,7,30,81,63
2015,7,31,78,63
2015,8,1,81,61
2015,8,2,76,63
2015,8,3,77,61
2015,8,4,76,58
2015,8,5,79,58
2015,8,6,78,61
2015,8,7,83,60
2015,8,8,78,60
2015,8,9,78,57
2015,8,10,80,60
2015,8,11,82,60
2015,8,12,81,57
2015,8,13,80,64
2015,8,14,79,64
2015,8,15,93,59
2015,8,16,97,66
2015,8,17,91,63
2015,8,18,81,58
2015,8,19,77,61
2015,8,20,75,62
2015,8,21,79,60
2015,8,22,81,59
2015,8,23,77,60
2015,8,24,77,62
2015,8,25,80,59
2015,8,26,86,59
2015,8,27,92,63
2015,8,28,95,64
2015,8,29,80,64
2015,8,30,78,62
2015,8,31,85,59
2015,9,1,83,59
2015,9,2,78,57
2015,9,3,75,56
2015,9,4,76,55
2015,9,5,80,53
2015,9,6,86,52
2015,9,7,93,56
2015,9,8,96,59
2015,9,9,96,65
2015,9,10,95,66
2015,9,11,89,63
2015,9,12,78,60
2015,9,13,81,61
2015,9,14,74,59
2015,9,15,73,57
2015,9,16,75,52
2015,9,17,75,58
2015,9,18,81,54
2015,9,19,88,55
2015,9,20,95,59
2015,9,21,97,64
2015,9,22,77,57
2015,9,23,82,53
2015,9,24,89,59
2015,9,25,86,61
2015,9,26,83,58
2015,9,27,80,59
2015,9,28,74,58
2015,9,29,71,57
2015,9,30,65,59
2015,10,1,77,60
2015,10,2,81,55
2015,10,3,78,53
2015,10,4,81,52
2015,10,5,80,57
2015,10,6,78,58
2015,10,7,79,60
2015,10,8,86,59
2015,10,9,82,58
2015,10,10,77,57
2015,10,11,82,56
2015,10,12,88,55
2015,10,13,93,61
2015,10,14,84,62
2015,10,15,80,63
2015,10,16,79,60
2015,10,17,73,61
2015,10,18,71,57
2015,10,19,72,57
2015,10,20,80,54
2015,10,21,82,52
2015,10,22,77,53
2015,10,23,79,54
2015,10,24,79,52
2015,10,25,74,57
2015,10,26,78,55
2015,10,27,69,57
2015,10,28,72,57
2015,10,29,75,51
2015,10,30,80,49
2015,10,31,85,53
2015,11,1,73,54
2015,11,2,65,51
2015,11,3,64,46
2015,11,4,66,42
2015,11,5,67,43
2015,11,6,67,43
2015,11,7,68,43
2015,11,8,61,44
2015,11,9,57,46
2015,11,10,58,44
2015,11,11,64,41
2015,11,12,64,40
2015,11,13,67,40
2015,11,14,66,41
2015,11,15,59,48
2015,11,16,61,44
2015,11,17,64,43
2015,11,18,65,44
2015,11,19,68,45
2015,11,20,72,47
2015,11,21,70,47
2015,11,22,71,46
2015,11,23,60,45
2015,11,24,57,45
2015,11,25,54,40
2015,11,26,53,36
2015,11,27,56,35
2015,11,28,58,31
2015,11,29,59,32
2015,11,30,54,35
2015,12,1,62,36
2015,12,2,60,41
2015,12,3,62,42
2015,12,4,62,40
2015,12,5,59,40
2015,12,6,70,49
2015,12,7,63,52
2015,12,8,64,48
2015,12,9,71,54
2015,12,10,63,51
2015,12,11,58,47
2015,12,12,59,41
2015,12,13,55,46
2015,12,14,55,37
2015,12,15,56,39
2015,12,16,59,36
2015,12,17,60,37
2015,12,18,62,40
2015,12,19,56,41
2015,12,20,54,37
2015,12,21,59,52
2015,12,22,62,52
2015,12,23,57,44
2015,12,24,53,40
2015,12,25,52,34
2015,12,26,54,37
2015,12,27,49,30
2015,12,28,49,39
2015,12,29,55,33
2015,12,30,57,32
2015,12,31,53,38
2016,1,1,51,33
2016,1,2,54,41
2016,1,3,55,43
2016,1,4,62,48
2016,1,5,56,49
2016,1,6,54,48
2016,1,7,56,43
2016,1,8,56,38
2016,1,9,56,50
2016,1,10,57,47
2016,1,11,63,48
2016,1,12,66,44
2016,1,13,62,46
2016,1,14,58,42
2016,1,15,65,51
2016,1,16,62,53
2016,1,17,61,56
2016,1,18,66,52
2016,1,19,67,52
2016,1,20,67,48
2016,1,21,68,49
2016,1,22,63,56
2016,1,23,60,48
2016,1,24,59,45
2016,1,25,62,44
2016,1,26,63,47
2016,1,27,66,46
2016,1,28,63,42
2016,1,29,68,55
2016,1,30,59,51
2016,1,31,55,46
2016,2,1,56,39
2016,2,2,58,38
2016,2,3,60,38
2016,2,4,62,45
2016,2,5,65,40
2016,2,6,65,41
2016,2,7,76,44
2016,2,8,78,45
2016,2,9,76,46
2016,2,10,73,45
2016,2,11,72,47
2016,2,12,69,48
2016,2,13,68,52
2016,2,14,71,45
2016,2,15,76,52
2016,2,16,80,49
2016,2,17,68,51
2016,2,18,63,49
2016,2,19,62,44
2016,2,20,62,48
2016,2,21,64,43
2016,2,22,69,44
2016,2,23,73,46
2016,2,24,73,44
2016,2,25,77,47
2016,2,26,71,50
2016,2,27,70,53
2016,2,28,68,46
2016,3,1,73,52
2016,3,2,77,49
2016,3,3,72,54
2016,3,4,67,58
2016,3,5,66,55
2016,3,6,62,50
2016,3,7,58,48
2016,3,8,61,41
2016,3,9,71,52
2016,3,10,70,59
2016,3,11,60,52
2016,3,12,60,46
2016,3,13,60,55
2016,3,14,62,49
2016,3,15,66,44
2016,3,16,71,43
2016,3,17,77,47
2016,3,18,68,52
2016,3,19,73,52
2016,3,20,72,52
2016,3,21,67,49
2016,3,22,63,46
2016,3,23,67,45
2016,3,24,69,45
2016,3,25,70,47
2016,3,26,72,47
2016,3,27,66,53
2016,3,28,61,47
2016,3,29,66,41
2016,3,30,65,44
2016,3,31,68,51
2016,4,1,66,45
2016,4,2,73,53
2016,4,3,68,54
2016,4,4,71,52
2016,4,5,82,49
2016,4,6,88,53
2016,4,7,78,59
2016,4,8,66,58
2016,4,9,65,58
2016,4,10,60,55
2016,4,11,70,54
2016,4,12,61,52
2016,4,13,68,49
2016,4,14,65,51
2016,4,15,71,48
2016,4,16,80,49
2016,4,17,87,52
2016,4,18,91,53
2016,4,19,82,56
2016,4,20,79,50
2016,4,21,77,57
2016,4,22,64,54
2016,4,23,68,48
2016,4,24,68,51
2016,4,25,66,47
2016,4,26,69,45
2016,4,27,63,49
2016,4,28,73,49
2016,4,29,71,51
2016,4,30,78,50
2016,5,1,84,54
2016,5,2,74,52
2016,5,3,73,55
2016,5,4,72,56
2016,5,5,71,55
2016,5,6,61,54
2016,5,7,65,54
2016,5,8,71,56
2016,5,9,72,56
2016,5,10,75,56
2016,5,11,73,53
2016,5,12,71,57
2016,5,13,70,53
2016,5,14,74,51
2016,5,15,73,58
2016,5,16,79,55
2016,5,17,89,56
2016,5,18,88,60
2016,5,19,73,55
2016,5,20,65,53
2016,5,21,63,52
2016,5,22,69,48
2016,5,23,70,50
2016,5,24,70,55
2016,5,25,72,56
2016,5,26,78,50
2016,5,27,80,53
2016,5,28,87,60
2016,5,29,83,55
2016,5,30,83,54
2016,5,31,89,58
2016,6,1,82,59
2016,6,2,86,55
2016,6,3,95,60
2016,6,4,89,61
2016,6,5,88,59
2016,6,6,77,57
2016,6,7,79,59
2016,6,8,74,60
2016,6,9,72,59
2016,6,10,73,56
2016,6,11,86,53
2016,6,12,84,59
2016,6,13,75,58
2016,6,14,72,54
2016,6,15,70,51
2016,6,16,77,52
2016,6,17,79,58
2016,6,18,77,58
2016,6,19,87,59
2016,6,20,85,59
2016,6,21,90,59
2016,6,22,75,56
2016,6,23,82,54
2016,6,24,82,56
2016,6,25,90,60
2016,6,26,88,59
2016,6,27,87,59
2016,6,28,84,60
2016,6,29,73,56
2016,6,30,86,56
2016,7,1,81,56
2016,7,2,81,55
2016,7,3,81,57
2016,7,4,80,56
2016,7,5,77,57
2016,7,6,75,55
2016,7,7,73,57
2016,7,8,78,59
2016,7,9,80,60
2016,7,10,79,55
2016,7,11,84,58
2016,7,12,79,56
2016,7,13,89,57
2016,7,14,86,60
2016,7,15,82,55
2016,7,16,82,57
2016,7,17,80,56
2016,7,18,73,58
2016,7,19,75,57
2016,7,20,80,56
2016,7,21,78,57
2016,7,22,85,56
2016,7,23,89,59
2016,7,24,85,59
2016,7,25,84,56
2016,7,26,94,61
2016,7,27,91,64
2016,7,28,86,61
2016,7,29,84,60
2016,7,30,81,60
2016,7,31,79,59
2016,8,1,79,59
2016,8,2,81,57
2016,8,3,82,57
2016,8,4,74,58
2016,8,5,78,58
2016,8,6,75,58
2016,8,7,78,55
2016,8,8,81,57
2016,8,9,85,57
2016,8,10,84,56
2016,8,11,81,56
2016,8,12,80,60
2016,8,13,88,59
2016,8,14,85,60
2016,8,15,79,60
2016,8,16,82,59
2016,8,17,82,59
2016,8,18,80,61
2016,8,19,78,58
2016,8,20,76,61
2016,8,21,78,60
2016,8,22,77,60
2016,8,23,81,60
2016,8,24,78,60
2016,8,25,76,60
2016,8,26,81,60
2016,8,27,78,61
2016,8,28,79,60
2016,8,29,76,60
2016,8,30,81,59
2016,8,31,78,60
2016,9,1,75,59
2016,9,2,81,57
2016,9,3,75,57
2016,9,4,76,55
2016,9,5,81,54
2016,9,6,87,54
2016,9,7,93,59
2016,9,8,80,59
2016,9,9,80,59
2016,9,10,77,59
2016,9,11,76,57
2016,9,12,76,57
2016,9,13,73,56
2016,9,14,78,54
2016,9,15,76,56
2016,9,16,80,57
2016,9,17,85,58
2016,9,18,93,58
2016,9,19,94,63
2016,9,20,81,61
2016,9,21,76,58
2016,9,22,73,57
2016,9,23,80,52
2016,9,24,87,57
2016,9,25,97,59
2016,9,26,98,62
2016,9,27,95,63
2016,9,28,80,58
2016,9,29,73,57
2016,9,30,70,56
2016,10,1,73,52
2016,10,2,72,51
2016,10,3,69,50
2016,10,4,72,56
2016,10,5,75,51
2016,10,6,78,50
2016,10,7,85,53
2016,10,8,89,54
2016,10,9,86,56
2016,10,10,73,56
2016,10,11,71,59
2016,10,12,72,55
2016,10,13,73,51
2016,10,14,72,60
2016,10,15,76,60
2016,10,16,68,61
2016,10,17,71,54
2016,10,18,71,52
2016,10,19,78,51
2016,10,20,82,52
2016,10,21,79,53
2016,10,22,74,53
2016,10,23,75,51
2016,10,24,69,59
2016,10,25,75,62
2016,10,26,80,54
2016,10,27,70,60
2016,10,28,72,62
2016,10,29,73,59
2016,10,30,68,58
2016,10,31,68,51
2016,11,1,67,52
2016,11,2,73,47
2016,11,3,75,49
2016,11,4,76,50
2016,11,5,70,48
2016,11,6,74,54
2016,11,7,75,57
2016,11,8,77,56
2016,11,9,79,55
2016,11,10,78,54
2016,11,11,77,53
2016,11,12,75,56
2016,11,13,73,51
2016,11,14,69,57
2016,11,15,71,57
2016,11,16,62,50
2016,11,17,64,42
2016,11,18,73,42
2016,11,19,65,53
2016,11,20,64,54
2016,11,21,63,49
2016,11,22,64,44
2016,11,23,62,46
2016,11,24,62,40
2016,11,25,62,41
2016,11,26,56,49
2016,11,27,59,50
2016,11,28,60,48
2016,11,29,61,42
2016,11,30,61,39
2016,12,1,60,42
2016,12,2,63,47
2016,12,3,65,39
2016,12,4,62,42
2016,12,5,57,49
2016,12,6,57,42
